ANO,GEO_COD,GEO_COD_DSG,NIVEL,NIVEL_DSG,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASSICOS_1OU2,N_EDIFICIOS_CLASSICOS_ISOLADOS ,N_EDIFICIOS_CLASSICOS_GEMIN,N_EDIFICIOS_CLASSICOS_EMBANDA,N_EDIFICIOS_CLASSICOS_3OUMAIS,N_EDIFICIOS_CLASSICOS_OUTROS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_PRINCIPAL_RESID,N_EDIFICIOS_PRINCIP_NAO_RESID,N_EDIFICIOS_1OU2_PISOS,N_EDIFICIOS_3OU4_PISOS,.N_EDIFICIOS_5OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1919,N_EDIFICIOS_CONSTR_1919A1945,N_EDIFICIOS_CONSTR_1946A1960,N_EDIFICIOS_CONSTR_1961A1970,N_EDIFICIOS_CONSTR_1971A1980,N_EDIFICIOS_CONSTR_1981A1990,N_EDIFICIOS_CONSTR_1991A1995,N_EDIFICIOS_CONSTR_1996A2000,N_EDIFICIOS_CONSTR_2001A2005,N_EDIFICIOS_CONSTR_2006A2011,N_EDIFICIOS_ESTRUT_BETAO,N_EDIFICIOS_ESTRUT_COM_PLACA,N_EDIFICIOS_ESTRUT_SEM_PLACA,N_EDIFICIOS_ESTRUT_ADOBE_PEDRA,N_EDIFICIOS_ESTRUT_OUTRA,N_ALOJAMENTOS,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASSICOS,N_ALOJAMENTOS_FAM_N_CLASSICOS,N_ALOJAMENTOS_COLECTIVOS,N_CLASSICOS_RES_HABITUAL,N_ALOJAMENTOS_RES_HABITUAL,N_ALOJAMENTOS_VAGOS,N_RES_HABITUAL_COM_AGUA,N_RES_HABITUAL_COM_RETRETE,N_RES_HABITUAL_COM_ESGOTOS,N_RES_HABITUAL_COM_BANHO,N_RES_HABITUAL_AREA_50,N_RES_HABITUAL_AREA_50_100,N_RES_HABITUAL_AREA_100_200,N_RES_HABITUAL_AREA_200,N_RES_HABITUAL_1_2_DIV,N_RES_HABITUAL_3_4_DIV,N_RES_HABITUAL_ESTAC_1,N_RES_HABITUAL_ESTAC_2,N_RES_HABITUAL_ESTAC_3,N_RES_HABITUAL_PROP_OCUP,N_RES_HABITUAL_ARREND,N_FAMILIAS_CLASSICAS,N_FAMILIAS_INSTITUCIONAIS,N_FAMILIAS_CLASSICAS_1OU2_PESS,N_FAMILIAS_CLASSICAS_3OU4_PESS,N_FAMILIAS_CLASSICAS_NPES65,N_FAMILIAS_CLASSICAS_NPES14,N_FAMILIAS_CLASSIC_SEM_DESEMP,N_FAMILIAS_CLASSIC_1DESEMPREG,N_FAMILIAS_CLASS_2MAIS_DESEMP,N_NUCLEOS_FAMILIARES,N_NUCLEOS_1FILH_NAO_CASADO,N_NUCLEOS_2FILH_NAO_CASADO,N_NUCLEOS_FILH_INF_6ANOS,N_NUCLEOS_FILH_INF_15ANOS,N_NUCLEOS_FILH_MAIS_15ANOS,N_INDIVIDUOS_PRESENT,N_INDIVIDUOS_PRESENT_H,N_INDIVIDUOS_PRESENT_M,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_H,N_INDIVIDUOS_RESIDENT_M,N_INDIVIDUOS_RESIDENT_0A4,N_INDIVIDUOS_RESIDENT_5A9,N_INDIVIDUOS_RESIDENT_10A13,N_INDIVIDUOS_RESIDENT_14A19,N_INDIVIDUOS_RESIDENT_15A19,N_INDIVIDUOS_RESIDENT_20A24,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_25A64,N_INDIVIDUOS_RESIDENT_65,N_INDIVIDUOS_RESIDENT_H_0A4,N_INDIVIDUOS_RESIDENT_H_5A9,N_INDIVIDUOS_RESIDENT_H_10A13,N_INDIVIDUOS_RESIDENT_H_14A19,N_INDIVIDUOS_RESIDENT_H_15A19,N_INDIVIDUOS_RESIDENT_H_20A24,N_INDIVIDUOS_RESIDENT_H_20A64,N_INDIVIDUOS_RESIDENT_H_25A64,N_INDIVIDUOS_RESIDENT_H_65,N_INDIVIDUOS_RESIDENT_M_0A4,N_INDIVIDUOS_RESIDENT_M_5A9,N_INDIVIDUOS_RESIDENT_M_10A13,N_INDIVIDUOS_RESIDENT_M_14A19,N_INDIVIDUOS_RESIDENT_M_15A19,N_INDIVIDUOS_RESIDENT_M_20A24,N_INDIVIDUOS_RESIDENT_M_20A64,N_INDIVIDUOS_RESIDENT_M_25A64,N_INDIVIDUOS_RESIDENT_M_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_FENSINO_1BAS,N_IND_RESIDENT_FENSINO_2BAS,N_IND_RESIDENT_FENSINO_3BAS,N_IND_RESIDENT_FENSINO_SEC,N_IND_RESIDENT_FENSINO_POSSEC,N_IND_RESIDENT_FENSINO_SUP,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_1EMPRG,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON,N_IND_RESID_EMPREG_SECT_PRIM,N_IND_RESID_EMPREG_SECT_SEQ,N_IND_RESID_EMPREG_SECT_TERC,N_IND_RESID_ESTUD_MUN_RESID,N_IND_RESID_TRAB_MUN_RESID,
2011,11060805402, ,8,Subsecção,26,26,1,1,24,0,0,26,0,0,26,0,0,0,0,24,0,0,0,0,2,0,0,24,2,0,0,0,26,26,26,0,0,16,16,8,16,16,16,16,0,4,12,0,0,2,2,1,0,16,0,16,0,11,2,12,2,14,1,1,11,6,1,1,2,8,41,19,22,41,19,22,0,3,1,3,3,3,19,16,15,0,2,1,0,0,2,12,10,4,0,1,0,3,3,1,7,6,11,2,2,1,0,2,0,3,12,3,5,6,0,8,0,4,12,10,21,0,1,11,9,9,0
2011,11060805403, ,8,Subsecção,30,30,0,18,12,0,0,30,0,0,26,4,0,0,0,23,0,0,1,0,1,2,3,28,2,0,0,0,30,30,30,0,0,21,21,9,21,21,21,21,1,5,10,5,0,3,7,4,2,20,0,21,0,10,9,9,5,21,0,0,17,4,6,3,5,9,60,30,30,60,30,30,3,3,1,3,3,7,37,30,13,0,1,1,1,1,6,22,16,5,3,2,0,2,2,1,15,14,8,1,2,0,1,5,0,5,5,4,9,11,0,24,0,0,30,14,23,0,7,23,13,17,0
2011,11060805404, ,8,Subsecção,20,20,0,14,6,0,0,20,0,0,18,2,0,0,0,17,0,0,0,0,1,1,1,20,0,0,0,0,20,20,20,0,0,14,14,6,14,14,14,14,1,3,9,1,0,1,9,2,0,14,0,14,0,6,4,9,3,11,1,2,12,2,2,1,3,6,41,21,20,43,22,21,0,2,3,5,4,2,21,19,12,0,1,1,3,3,2,11,9,6,0,1,2,2,1,0,10,10,6,1,1,3,1,2,0,1,11,3,6,4,0,13,0,6,13,11,18,0,2,11,6,8,1
2011,11060805405, ,8,Subsecção,17,17,0,13,4,0,0,17,0,0,16,1,0,0,0,16,0,0,0,0,0,1,0,16,1,0,0,0,17,17,17,0,0,14,14,3,14,14,14,14,0,4,9,1,0,0,8,4,0,13,0,14,0,9,4,6,1,13,1,0,10,3,2,0,1,6,33,13,20,33,13,20,0,0,1,3,3,0,19,19,10,0,0,0,1,1,0,8,8,4,0,0,1,2,2,0,11,11,6,1,0,0,1,4,0,0,6,1,7,5,0,12,0,1,17,8,14,0,1,16,5,14,0
2011,11060805406, ,8,Subsecção,7,7,1,6,0,0,0,6,1,0,7,0,0,0,0,3,1,0,0,1,0,2,0,7,0,0,0,0,7,7,7,0,0,4,4,3,4,4,4,4,0,0,3,1,0,0,4,0,0,4,0,4,0,3,1,2,2,4,0,0,4,2,1,1,2,1,9,2,7,10,2,8,1,1,1,0,0,0,4,4,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3,3,2,0,0,0,1,0,0,0,0,1,0,2,0,5,0,0,4,2,3,0,0,4,3,4,0
2011,11060805407, ,8,Subsecção,18,18,0,10,8,0,0,18,0,0,17,1,0,0,0,18,0,0,0,0,0,0,0,17,1,0,0,0,18,18,18,0,0,17,17,1,17,17,17,17,1,8,7,1,0,1,7,1,0,17,0,17,0,9,6,8,3,17,0,0,13,5,3,1,3,8,45,17,28,46,18,28,1,2,0,5,3,3,27,24,11,1,0,0,3,1,1,11,10,3,0,2,0,2,2,2,16,14,8,0,1,0,3,1,0,4,8,8,5,12,0,10,0,0,20,11,21,0,3,17,10,16,0
2011,11060805408, ,8,Subsecção,31,31,0,24,7,0,0,31,0,0,28,3,0,0,0,26,0,0,0,3,0,2,0,28,3,0,0,0,31,31,31,0,0,27,27,4,27,27,27,27,0,9,13,5,0,0,15,6,1,26,0,27,0,15,8,13,6,24,3,0,21,4,6,3,5,7,77,39,38,75,40,35,2,6,4,4,3,5,40,35,19,1,3,3,4,3,4,21,17,8,1,3,1,0,0,1,19,18,11,1,6,3,1,2,3,7,8,3,7,16,0,32,0,3,26,20,33,0,7,19,21,20,1
2011,11060805409, ,8,Subsecção,11,0,0,0,0,11,0,2,9,0,0,0,11,0,1,0,10,0,0,0,0,0,0,11,0,0,0,0,186,186,186,0,0,151,151,22,151,151,151,151,26,112,12,1,5,128,1,0,0,91,47,151,0,120,28,66,17,137,12,2,96,34,10,9,17,29,275,115,160,291,120,171,8,8,5,6,6,12,178,166,86,4,4,1,3,3,6,67,61,41,4,4,4,3,3,6,111,105,45,1,7,3,5,2,0,20,53,20,44,59,4,87,2,14,123,103,131,0,10,113,38,89,0
2011,11060805501, ,8,Subsecção,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,143,143,143,0,0,119,119,14,119,119,119,119,7,46,63,3,4,2,0,0,1,64,48,119,0,90,26,68,13,112,7,0,84,24,12,5,13,28,241,109,132,251,111,140,2,7,5,13,10,13,123,110,101,1,3,4,5,4,2,52,50,46,1,4,1,8,6,11,71,60,55,1,5,5,6,12,1,19,19,13,51,54,2,100,0,7,84,103,143,0,5,79,46,61,0
2011,11060805502, ,8,Subsecção,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,83,83,83,0,0,51,51,29,51,51,51,51,2,12,35,2,0,23,21,28,2,47,1,51,0,27,22,9,22,50,1,0,42,12,12,8,22,7,126,59,67,135,64,71,8,16,7,7,5,3,83,80,14,4,9,4,3,2,0,36,36,8,4,7,3,4,3,3,47,44,6,0,13,3,7,4,1,4,11,10,10,19,1,60,0,1,81,12,20,0,11,70,35,55,0
2011,11060805503, ,8,Subsecção,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2011,11060805504, ,8,Subsecção,7,0,0,0,0,7,0,1,6,0,0,3,4,0,0,0,0,0,0,0,6,1,0,7,0,0,0,0,61,61,61,0,0,59,59,0,59,59,59,59,12,41,6,0,2,37,3,0,1,9,48,59,0,28,19,19,27,39,15,5,51,22,11,17,29,16,164,79,85,178,88,90,19,13,14,14,11,10,97,87,21,12,7,9,8,5,7,44,37,8,7,6,5,6,6,3,53,50,13,16,17,10,9,4,0,0,50,21,30,9,0,0,4,21,39,27,65,0,6,33,45,33,0
2011,11060805505, ,8,Subsecção,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,50,50,50,0,0,33,33,10,33,33,33,32,5,24,3,1,1,29,20,1,1,19,7,34,0,26,8,15,4,26,8,0,21,8,1,3,4,6,60,23,37,65,25,40,4,2,1,1,1,3,40,37,17,1,1,1,0,0,0,18,18,4,3,1,0,1,1,3,22,19,13,2,2,0,0,1,0,1,7,6,10,11,0,19,1,7,22,23,28,0,1,21,6,18,0
2011,11060805601, ,8,Subsecção,5,0,0,0,0,5,0,4,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,88,88,88,0,0,63,63,7,63,63,63,63,3,39,19,2,0,13,0,0,0,45,11,63,0,43,17,35,7,58,4,1,43,14,5,2,7,20,135,60,75,140,65,75,2,1,4,4,4,15,80,65,49,1,0,1,2,2,8,38,30,23,1,1,3,2,2,7,42,35,26,0,1,3,2,2,0,18,18,5,15,38,0,60,2,4,61,40,66,0,8,53,21,52,0
2011,11060805602, ,8,Subsecção,18,0,0,0,0,18,0,15,3,0,0,0,18,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,311,311,311,0,0,231,231,39,231,231,231,231,18,120,90,3,3,64,1,0,1,156,39,234,0,186,46,101,35,218,16,0,123,41,18,19,33,33,424,179,245,432,188,244,18,18,15,10,10,11,238,227,133,9,11,8,5,5,6,102,96,53,9,7,7,5,5,5,136,131,80,1,14,8,6,6,0,31,67,18,47,77,5,176,4,12,187,129,178,0,25,162,69,142,0
2011,11060805701, ,8,Subsecção,12,0,0,0,0,12,0,8,4,0,0,0,12,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,210,210,210,0,0,177,177,24,177,177,177,176,9,120,47,1,4,32,0,0,0,125,37,179,0,130,45,82,25,167,11,1,109,35,19,15,24,34,368,156,212,372,158,214,16,13,9,12,10,12,207,195,115,9,8,4,5,5,5,89,84,43,7,5,5,7,5,7,118,111,72,1,13,6,3,11,1,17,52,12,62,78,5,127,2,11,164,123,155,1,18,145,53,129,0
2011,11060805702, ,8,Subsecção,4,3,1,2,0,1,0,2,1,1,4,0,0,1,0,2,0,1,0,0,0,0,0,1,2,1,0,0,4,3,3,0,1,2,2,0,2,2,2,2,1,1,0,0,0,1,2,0,0,0,2,2,1,1,0,0,1,1,1,0,3,2,0,1,1,1,30,17,13,30,17,13,17,6,0,1,1,1,6,5,0,10,4,0,0,0,0,3,3,0,7,2,0,1,1,1,3,2,0,0,1,0,0,0,0,0,2,2,1,2,0,0,0,1,3,0,3,0,1,2,9,3,1
2011,11060805703, ,8,Subsecção,42,41,7,34,0,0,1,42,0,0,42,0,0,0,9,1,32,0,0,0,0,0,0,9,9,24,0,0,44,43,43,0,1,37,37,5,37,37,37,37,5,28,3,1,0,17,8,4,1,9,14,37,1,17,18,14,8,33,4,0,30,17,5,5,10,15,171,122,49,163,110,53,4,6,1,6,6,18,128,110,18,2,1,1,4,4,12,94,82,8,2,5,0,2,2,6,34,28,10,6,5,0,3,6,0,6,33,28,45,25,1,10,2,3,51,23,96,0,2,49,22,44,1
2011,11060805801, ,8,Subsecção,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,1,5,0,0,0,0,0,6,0,0,0,0,126,126,126,0,0,106,106,10,106,106,106,106,3,39,61,3,1,25,63,1,2,88,13,107,0,75,31,51,12,100,7,0,68,21,11,5,12,23,205,90,115,221,97,124,7,3,6,13,12,7,117,110,75,3,1,4,7,7,5,50,45,32,4,2,2,6,5,2,67,65,43,2,3,5,5,7,1,11,25,10,31,38,3,98,1,6,81,87,116,0,11,70,31,60,0
2011,11060805802, ,8,Subsecção,3,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,69,69,69,0,0,47,47,6,47,47,47,47,6,23,15,3,3,26,36,2,1,39,6,47,0,33,13,19,10,41,6,0,30,11,5,5,10,9,97,52,45,100,54,46,5,5,3,4,2,3,53,50,30,3,3,1,2,2,2,31,29,14,2,2,2,2,0,1,22,21,16,0,5,2,3,1,0,10,11,6,14,18,2,37,0,6,43,24,36,0,2,41,24,33,1
2011,11060805901, ,8,Subsecção,21,4,1,2,1,17,0,21,0,0,2,13,6,1,0,0,0,1,0,0,4,2,13,0,20,1,0,0,165,165,165,0,0,74,74,86,74,74,74,74,20,26,26,2,3,43,6,25,7,34,39,74,0,36,29,9,25,62,10,2,55,16,16,15,25,20,207,107,100,203,105,98,16,13,16,16,13,10,131,121,11,9,6,9,10,8,5,65,60,6,7,7,7,6,5,5,66,61,5,14,16,11,7,4,0,3,48,20,12,20,3,43,2,12,92,16,49,0,14,78,47,74,1
2011,11060805902, ,8,Subsecção,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11060805903, ,8,Subsecção,18,16,2,13,1,2,0,18,0,0,2,16,0,0,0,0,0,0,10,2,6,0,0,0,18,0,0,0,48,48,48,0,0,43,43,1,43,43,43,43,2,25,14,2,0,15,6,0,0,41,0,43,0,16,21,12,16,37,5,1,39,19,8,5,16,20,125,57,68,130,61,69,5,2,8,12,8,8,86,78,17,1,2,3,6,5,3,43,40,6,4,0,5,6,3,5,43,38,11,1,3,3,9,6,0,12,26,13,37,26,1,16,1,6,59,20,45,0,9,50,31,46,0
2011,11060805904, ,8,Subsecção,9,8,0,8,0,1,0,9,0,0,0,9,0,0,0,0,0,0,5,1,3,0,0,0,9,0,0,0,24,24,24,0,0,23,23,1,23,23,23,23,1,14,6,2,0,8,4,1,0,20,1,23,0,10,11,4,8,22,1,0,23,7,5,5,8,8,68,36,32,71,38,33,5,6,5,4,4,2,45,43,6,3,3,4,3,3,1,22,21,3,2,3,1,1,1,1,23,22,3,0,4,5,3,4,0,2,14,10,13,9,0,14,0,1,42,5,12,0,7,35,25,34,1
2011,11060805905, ,8,Subsecção,23,17,2,1,14,6,0,23,0,0,15,8,0,1,7,0,0,0,0,0,0,15,0,0,17,6,0,0,62,62,62,0,0,53,53,4,53,53,53,53,1,18,33,1,1,27,28,20,0,39,10,53,0,27,25,5,24,49,4,0,39,17,11,20,24,5,129,63,66,133,66,67,16,15,2,4,4,3,89,86,7,8,10,2,2,2,1,41,40,3,8,5,0,2,2,2,48,46,4,2,11,2,1,5,0,10,6,2,13,19,1,59,0,4,79,10,17,0,11,68,37,55,0
2011,11060805906, ,8,Subsecção,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,22,19,3,16,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,18,19,0,0,0,0,0,0
2011,11060806001, ,8,Subsecção,31,12,2,4,6,18,1,26,5,0,20,7,4,0,0,0,2,7,2,3,1,0,16,21,7,2,1,0,135,134,133,1,1,62,63,66,61,61,61,60,13,32,14,3,1,37,15,6,0,25,35,63,1,37,19,16,22,54,8,1,42,9,17,11,21,15,154,68,86,161,72,89,10,12,7,12,8,16,94,78,26,4,4,4,5,5,6,46,40,9,6,8,3,7,3,10,48,38,17,2,12,3,8,3,1,11,40,18,20,15,1,33,3,7,60,31,58,0,4,56,38,48,0
2011,11060806002, ,8,Subsecção,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,103,103,103,0,0,82,82,5,82,82,82,82,3,52,27,0,0,13,0,0,0,75,4,84,0,52,29,19,11,74,9,1,62,28,9,7,11,29,185,85,100,193,92,101,6,4,4,10,9,14,143,129,26,2,1,2,2,2,8,72,64,13,4,3,2,8,7,6,71,65,13,4,6,1,2,11,0,12,50,13,33,43,0,31,3,8,90,45,77,0,13,77,32,63,0
2011,11060806003, ,8,Subsecção,3,1,1,0,0,1,1,3,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,14,13,13,0,1,1,1,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,56,17,39,54,17,37,1,0,1,0,0,0,6,6,46,1,0,1,0,0,0,5,5,10,0,0,0,0,0,0,1,1,36,7,1,1,1,0,0,0,36,3,1,1,0,2,0,1,1,49,50,0,0,1,3,1,0
2011,11060806004, ,8,Subsecção,18,15,6,2,7,3,0,18,0,0,18,0,0,0,0,0,15,2,1,0,0,0,0,12,6,0,0,0,28,28,28,0,0,14,14,9,14,14,14,14,6,4,4,0,4,4,0,0,1,7,7,15,0,14,1,7,0,13,2,0,8,1,0,0,0,1,21,10,11,24,12,12,0,0,0,0,0,1,14,13,10,0,0,0,0,0,1,8,7,4,0,0,0,0,0,0,6,6,6,1,0,0,0,0,0,1,9,0,5,3,0,3,0,2,7,12,15,0,2,5,0,4,0
2011,11060806005, ,8,Subsecção,10,0,0,0,0,10,0,10,0,0,0,6,4,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,63,63,63,0,0,56,56,6,56,56,56,56,19,35,2,0,0,43,0,0,4,16,40,56,0,24,23,18,19,32,22,2,46,14,16,12,20,18,164,82,82,168,83,85,14,12,13,15,14,8,91,83,23,4,7,7,12,11,4,44,40,9,10,5,6,3,3,4,47,43,14,16,16,8,7,6,0,0,54,21,29,10,1,2,4,22,43,27,59,0,9,34,40,37,0
2011,11060806101, ,8,Subsecção,5,4,2,2,0,0,1,4,1,0,4,0,1,0,0,0,0,0,1,3,0,0,1,5,0,0,0,0,5,4,4,0,1,4,4,0,4,4,4,4,1,3,0,0,0,3,1,0,1,0,3,4,1,2,2,1,1,3,1,0,3,3,0,0,0,3,68,28,40,69,28,41,0,1,0,0,0,0,11,11,57,0,1,0,0,0,0,7,7,20,0,0,0,0,0,0,4,4,37,6,0,0,0,0,0,0,33,7,6,7,0,8,0,1,5,58,62,0,1,4,0,4,0
2011,11060806102, ,8,Subsecção,27,27,0,0,27,0,0,25,2,0,27,0,0,0,0,0,0,25,0,2,0,0,0,27,0,0,0,0,27,27,27,0,0,27,27,0,27,27,27,27,10,17,0,0,2,20,3,0,0,0,27,27,0,18,5,11,5,20,7,0,19,7,4,2,5,8,63,33,30,66,35,31,2,7,1,2,2,3,38,35,16,1,4,0,1,1,1,22,21,7,1,3,1,1,1,2,16,14,9,8,7,0,1,2,0,0,22,9,5,5,0,0,4,3,20,15,29,0,7,13,11,17,1
2011,11060806103, ,8,Subsecção,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,11060806104, ,8,Subsecção,37,37,0,0,37,0,0,36,1,0,37,0,0,0,0,0,10,26,0,1,0,0,0,37,0,0,0,0,37,37,37,0,0,35,35,1,35,35,35,35,13,20,2,0,4,16,0,0,0,1,34,35,0,17,13,18,10,26,7,2,26,12,5,4,9,13,90,44,46,98,50,48,4,4,8,4,4,9,57,48,21,2,2,3,4,4,4,31,27,8,2,2,5,0,0,5,26,21,13,8,6,7,1,1,2,0,45,13,4,8,2,2,1,10,28,26,43,0,3,25,19,23,1
2011,11060806105, ,8,Subsecção,27,27,1,0,26,0,0,27,0,0,27,0,0,0,0,0,23,3,0,0,0,1,0,27,0,0,0,0,27,27,27,0,0,27,27,0,27,27,27,27,10,14,3,0,4,12,0,0,0,0,26,27,0,14,12,15,5,16,10,1,22,9,5,3,6,11,68,36,32,70,38,32,3,1,3,3,2,6,40,34,20,0,0,3,3,2,3,23,20,9,3,1,0,0,0,3,17,14,11,4,1,3,3,0,0,0,29,17,9,2,0,1,3,9,15,23,35,0,5,10,7,10,1
2011,11060806106, ,8,Subsecção,18,18,1,1,16,0,0,18,0,0,18,0,0,0,4,0,12,1,0,0,0,0,1,18,0,0,0,0,18,18,18,0,0,17,17,1,17,17,17,15,3,13,1,0,1,11,1,0,0,2,15,17,0,8,5,7,7,13,4,0,17,6,6,5,8,8,55,23,32,55,23,32,7,2,4,4,4,5,29,24,9,4,2,2,1,1,0,10,10,4,3,0,2,3,3,5,19,14,5,7,4,3,3,1,0,0,23,6,3,3,0,0,0,4,12,12,26,0,1,11,12,12,0
2011,11060806201, ,8,Subsecção,12,0,0,0,0,12,0,12,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,155,155,155,0,0,144,144,11,144,144,144,144,27,105,11,1,4,95,0,0,4,6,137,145,0,68,55,51,44,95,35,15,132,48,26,12,39,60,417,197,220,427,203,224,17,18,21,34,31,36,272,236,65,12,9,11,17,15,18,134,116,20,5,9,10,17,16,18,138,120,45,34,20,13,19,12,0,6,153,68,73,39,1,2,19,47,149,80,153,0,30,119,73,121,0
2011,11060806202, ,8,Subsecção,8,0,0,0,0,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,98,98,98,0,0,86,86,11,86,86,86,86,6,57,23,0,0,45,0,1,5,0,86,87,0,27,30,24,43,54,22,11,91,39,19,27,50,52,336,159,177,344,163,181,30,20,32,40,33,36,194,158,28,18,13,18,17,14,18,83,65,14,12,7,14,23,19,18,111,93,14,20,24,24,17,6,0,3,116,75,36,14,1,1,17,32,109,33,97,0,23,86,88,87,0
2011,11060806203, ,8,Subsecção,8,0,0,0,0,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,219,219,218,1,0,190,191,27,190,190,190,188,23,130,37,0,4,124,1,1,3,4,185,198,0,90,74,73,74,129,51,18,167,67,43,38,77,87,602,276,326,615,283,332,47,36,34,61,51,57,352,295,85,23,14,18,28,23,32,176,144,24,24,22,16,33,28,25,176,151,61,49,41,28,24,23,0,7,218,104,83,26,3,5,26,69,179,118,214,2,30,147,137,152,0
2011,11060806301, ,8,Subsecção,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,3,1,2,3,1,2,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,2,1,2,0
2011,11060806302, ,8,Subsecção,12,11,11,0,0,0,1,11,0,1,11,1,0,0,0,3,8,1,0,0,0,0,0,2,10,0,0,0,12,11,11,0,1,11,11,0,11,11,11,11,4,6,1,0,0,4,1,0,1,1,2,12,0,8,4,2,3,10,2,0,7,3,1,2,3,1,24,11,13,25,12,13,2,1,0,2,1,1,18,17,2,0,1,0,1,0,1,9,8,1,2,0,0,1,1,0,9,9,1,1,1,0,0,2,0,0,8,1,10,2,0,0,0,2,14,2,5,0,2,12,4,13,0
